machine,app,BR_INS,LD_INS,SR_INS,TOT_INS,L1_LDM,L1_STM,L2_LDM,L2_STM,FP_SINGLE,FP_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,MEM_WCY,duration_ratio_2_1
quartz,laghos,74378000000,2.48E+11,82800000000,7.30E+11,2340000000,2932000000,138000000,126000000,11810668,1.61E+11,1.18E+11,37771,2288535,12528000000,2.125
quartz,laghos,74396000000,2.48E+11,82810000000,7.30E+11,2310000000,2930000000,128000000,128000000,11808640,1.61E+11,1.18E+11,37771,2288536,12634000000,2.107507686
quartz,laghos,75910000000,2.53E+11,84498000000,7.45E+11,2312000000,2990000000,110000000,108000000,12051124,1.64E+11,1.21E+11,37771,2290929,12916000000,2.38715765
quartz,laghos,75934000000,2.53E+11,84506000000,7.45E+11,2318000000,2992000000,106000000,104000000,12046964,1.64E+11,1.21E+11,37771,2290930,12702000000,2.349190476
quartz,laghos,78116000000,2.60E+11,86980000000,7.67E+11,2478000000,3080000000,130000000,138000000,12407731,1.69E+11,1.24E+11,37771,2294486,13190000000,0.317813953
quartz,laghos,78146000000,2.60E+11,86986000000,7.67E+11,2374000000,3076000000,138000000,120000000,12403484,1.69E+11,1.24E+11,37771,2294486,13694000000,0.325380952
quartz,laghos,80780000000,2.69E+11,89914000000,7.92E+11,2442000000,3182000000,114000000,110000000,12819555,1.75E+11,1.29E+11,37771,2298512,13744000000,0.350736578
quartz,laghos,80764000000,2.69E+11,89906000000,7.92E+11,2524000000,3182000000,130000000,144000000,12821560,1.75E+11,1.29E+11,37771,2298513,13460000000,0.348454545
quartz,laghos,83436000000,2.78E+11,92846000000,8.18E+11,2710000000,3292000000,182000000,146000000,13257360,1.81E+11,1.33E+11,37771,2302598,14140000000,0.345333679
quartz,laghos,99429250000,1.60E+11,55486625000,4.34E+11,413687500,224000000,73437500,51375000,11470.15625,5691268368,27783427292,69875.875,2110247.406,4918625000,0.441405405
quartz,laghos,83376000000,2.78E+11,92822000000,8.18E+11,2714000000,3290000000,128000000,116000000,13252974,1.81E+11,1.33E+11,37771,2302599,14426000000,0.380292403
quartz,laghos,99693812500,1.60E+11,55626062500,4.35E+11,421562500,228187500,73250000,52062500,11338.625,5691152047,28195245069,69875.875,2110247.406,4972000000,0.543842105
quartz,laghos,93430000000,3.11E+11,1.04E+11,9.17E+11,3024000000,3688000000,134000000,138000000,14852424,2.03E+11,1.49E+11,37771,2318277,15916000000,0.38063717
quartz,laghos,1.07E+11,1.72E+11,59961562500,4.69E+11,464062500,252562500,81437500,57750000,11344.28125,6283262191,30743430872,69843.875,2110786.531,5667937500,0.495789845
quartz,laghos,93462000000,3.11E+11,1.04E+11,9.17E+11,3026000000,3686000000,140000000,134000000,14852316,2.03E+11,1.49E+11,37771,2318278,16520000000,0.41827451
quartz,laghos,1.12E+11,1.80E+11,62300500000,4.88E+11,468062500,253187500,84187500,58812500,11317,6378038372,30799224189,69843.875,2110736.375,5644937500,0.504008064
quartz,laghos,18722000000,77512000000,27208000000,2.21E+11,688000000,712000000,50000000,30000000,30887939,77792290434,37168079192,37771,2189549,5748000000,0.772671485
quartz,laghos,29098437500,45337750000,16517187500,1.26E+11,150875000,98937500,27437500,18250000,877977.5938,2441696660,8667590992,69875.875,2106774.375,1816687500,0.944333333
