machine,app,BR_INS,LD_INS,SR_INS,TOT_INS,L1_LDM,L1_STM,L2_LDM,L2_STM,FP_SINGLE,FP_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,MEM_WCY,duration_ratio_1_2
ruby,kripke.exe,30464285.71,175803571.4,40535714.29,400750000,3160714.286,910714.2857,53571.42857,35714.28571,4.294642857,84316698.94,20400835.08,938.7232143,19688.72321,3053571.429,1.5
ruby,kripke.exe,190000000,736625000,200250000,1805000000,2000000,0,0,0,1182.40625,288906723.6,70280025.88,105876.6875,2107279.188,25437500,1
ruby,kripke.exe,46339285.71,256267857.1,60017857.14,595196428.6,3642857.143,910714.2857,53571.42857,35714.28571,5.214285714,119858231.6,20303229.35,938.7232143,19688.72321,3392857.143,1.500375094
ruby,kripke.exe,245875000,1028812500,273062500,2514750000,2000000,0,0,0,1186.625,420817310,71810530.38,105845.6563,2107278.219,26375000,1.750750751
ruby,kripke.exe,9839285.714,90321428.57,17089285.71,168571428.6,3535714.286,1803571.429,160714.2857,71428.57143,5.303571429,51232922.21,40755416.37,938.7142857,19688.71429,5017857.143,1.399759904
ruby,kripke.exe,142750000,459375000,129375000,1078750000,125000,0,0,0,1141.78125,180865989.3,146313836.8,105843.6875,2107278.156,67937500,1.399759904
ruby,kripke.exe,25553571.43,164303571.4,32660714.29,343196428.6,3678571.429,1767857.143,160714.2857,71428.57143,4.973214286,78430877.58,40686295.4,938.7232143,19688.72321,5375000,1.1432247
ruby,kripke.exe,194500000,705812500,182187500,1665187500,2000000,0,0,0,1131.09375,267707225,139248552.1,105845.6563,2107278.219,55437500,1
ruby,kripke.exe,51875000,287803571.4,58589285.71,634732142.9,4535714.286,1785714.286,178571.4286,71428.57143,3.991071429,123720429.8,40770199.68,938.7321429,19688.72321,5875000,1.400360144
ruby,kripke.exe,302187500,1182625000,289125000,2806437500,2812500,0,0,0,1179.28125,435084969.8,141956555.4,102571.7188,2107145.531,48250000,1.200480192
ruby,kripke.exe,88660714.29,460553571.4,94910714.29,1042428571,5875000,1821428.571,196428.5714,71428.57143,3.116071429,187123854.6,40796800.92,938.7142857,19688.70536,5857142.857,1.307940905
ruby,kripke.exe,911562500,2270437500,664750000,6023062500,4312500,0,0,0,1156.5625,657210291.6,144688046.4,105811.6875,2107277.156,45250000,1.501501502
ruby,kripke.exe,135946428.6,682696428.6,141607142.9,1566785714,7178571.429,1821428.571,232142.8571,71428.57143,11.25892857,268661226.5,40751056.82,938.7142857,19688.71429,6839285.714,1.31585597
ruby,kripke.exe,611375000,2619000000,603312500,6222375000,6000000,0,0,0,1130.5,942921705.6,147691184.8,105875.6875,2107279.156,46875000,1
ruby,kripke.exe,1964285.714,20232142.86,3982142.857,37053571.43,839285.7143,446428.5714,17857.14286,17857.14286,11.60714286,12435917.65,10225832.73,938.7142857,19688.70536,1160714.286,1
ruby,kripke.exe,68500000,143375000,49937500,386625000,0,0,0,0,1125.875,45463141.78,38113945.25,102539.75,2107144.531,4937500,1.250750751
ruby,kripke.exe,4000000,31125000,6910714.286,63910714.29,910714.2857,446428.5714,17857.14286,17857.14286,4.178571429,17893017.93,10232736.6,938.7142857,19688.71429,1142857.143,1.501501502
ruby,kripke.exe,65312500,169687500,54687500,440500000,0,0,0,0,1145.5625,65116984.13,37561611.03,105844.6875,2107278.188,5312500,0.799519808
ruby,kripke.exe,7375000,49303571.43,11767857.14,108750000,1035714.286,446428.5714,17857.14286,17857.14286,7.446428571,27071546.38,10276397.02,938.7232143,19688.72321,1303571.429,1.332
ruby,kripke.exe,84937500,247500000,78000000,640062500,0,0,0,0,1163.84375,98027964.94,36458187.09,102541.6563,2107144.594,5500000,1
ruby,kripke.exe,11910714.29,74464285.71,18571428.57,170696428.6,1214285.714,446428.5714,17857.14286,17857.14286,9.464285714,39876800.61,10306549.67,938.7232143,19688.72321,1446428.571,1.666
ruby,kripke.exe,99062500,338000000,102500000,861562500,0,0,0,0,1220.09375,142513373.3,36571710.31,105876.7188,2107279.188,6375000,1
ruby,kripke.exe,17892857.14,107017857.1,27339285.71,250946428.6,1571428.571,446428.5714,17857.14286,17857.14286,10.54464286,56320652.22,10258023.8,938.7232143,19688.72321,1571428.571,1.399759904
ruby,kripke.exe,125125000,461500000,137625000,1173875000,0,0,0,0,1131.9375,193618436,35662840.28,102540.7188,2107144.563,6937500,1.750750751
ruby,kripke.exe,10750000,111267857.1,21553571.43,204285714.3,4714285.714,2428571.429,142857.1429,107142.8571,4.321428571,66738341.66,54451570.92,938.7232143,19688.73214,6982142.857,1.666
ruby,kripke.exe,179187500,587937500,169875000,1369812500,1937500,1937500,0,0,1203.03125,235408708.5,202847979.5,102540.7188,2107144.563,70312500,2.501501502
