machine,app,BR_INS,LD_INS,SR_INS,TOT_INS,L1_LDM,L1_STM,L2_LDM,L2_STM,FP_SINGLE,FP_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,MEM_WCY,duration_ratio_1_2
ruby,miniVite,12973451.33,16353982.3,2353982.301,45256637.17,0,0,0,0,0,20641.90265,24398.69912,999.7256637,19.12389381,0,1
ruby,miniVite,2053097.345,2566371.681,389380.531,7150442.478,0,0,0,0,0,267.9292035,3852.663717,999.7256637,19.10619469,0,1
ruby,miniVite,31781250,43375000,9750000,119781250,0,0,0,0,0,479409.3281,1102295.063,128508.8594,9164.203125,0,1
ruby,miniVite,4000000,5044247.788,725663.7168,13982300.88,0,0,0,0,0,6332.221239,7649.814159,999.7168142,19.12389381,0,1
ruby,miniVite,20968750,33062500,9437500,89687500,0,0,0,0,0,1748916.984,2550523.797,104710.9688,7468.1875,281250,1
ruby,miniVite,12867256.64,16230088.5,2230088.496,44796460.18,0,0,0,0,0,4953.017699,13810.19469,999.7256637,19.13274336,0,1
ruby,miniVite,601769.9115,761061.9469,123893.8053,2123893.805,0,0,0,0,0,92.27433628,2585.053097,999.7168142,19.07964602,0,1.501501502
ruby,miniVite,17718750,27187500,7156250,73750000,0,0,0,0,0,147762.5781,369754.9219,118989.6406,8485.78125,0,0.714408233
ruby,miniVite,12495575.22,15752212.39,2212389.381,43734513.27,0,0,0,0,0,30592.95575,21107.19469,999.7168142,19.14159292,0,2.006024096
ruby,miniVite,1787610.619,2265486.726,336283.1858,6300884.956,0,0,0,0,0,568.0442478,2842.00885,999.7168142,19.11504425,0,2.006024096
ruby,miniVite,34281250,48125000,10312500,130843750,0,0,0,0,0,575106.6406,1146935.063,118989.6875,8485.78125,0,1.166
ruby,miniVite,6654867.257,8442477.876,1185840.708,23398230.09,0,0,0,0,0.008849558,1123.725664,12251.39823,999.7168142,19.12389381,0,1
ruby,miniVite,25781250,37437500,9281250,103250000,0,0,0,0,0.421875,1829581.203,2635124.703,99951.42188,7128.953125,0,1
ruby,miniVite,7663716.814,9716814.159,1345132.743,26849557.52,0,0,0,0,0.008849558,3246.504425,7728.938053,999.7168142,19.10619469,0,1
ruby,miniVite,5681415.929,7185840.708,1026548.673,19911504.42,0,0,0,0,0.008849558,102.0973451,3153.115044,999.7168142,19.07964602,0,1
ruby,miniVite,27937500,38468750,8250000,106687500,0,0,0,0,0.625,247719.9531,643409.7344,114230.2031,8146.5625,0,1
ruby,miniVite,13946902.65,17575221.24,2477876.106,48566371.68,0,0,0,0,0.008849558,12836.46903,15646.70796,999.7168142,19.13274336,0,1
ruby,miniVite,1752212.389,2194690.265,318584.0708,6070796.46,0,0,0,0,0.008849558,703.5221239,2463.513274,999.7168142,19.09734513,0,1
ruby,miniVite,21125000,31937500,8625000,86812500,0,0,0,0,0.703125,709485.125,1321138.453,138027.9375,9842.640625,0,1
ruby,miniVite,8796460.177,11150442.48,1575221.239,30884955.75,0,0,0,0,0.008849558,2754.823009,4699.920354,999.7168142,19.11504425,0,1
ruby,miniVite,29875000,44687500,10812500,123156250,0,0,0,0,0.828125,1856735.266,3341391.328,95191.85938,6789.75,0,0.857632933
ruby,miniVite,3840707.965,4867256.637,672566.3717,13504424.78,0,0,0,0,0.008849558,2535.902655,15166.09735,999.7168142,19.12389381,0,1
ruby,miniVite,2619469.027,3345132.743,477876.1062,9168141.593,0,0,0,0,0.008849558,95.53982301,3297.769912,999.7168142,19.08849558,0,1
ruby,miniVite,18343750,28375000,8218750,77500000,0,0,0,0,0.359375,237759.7031,604561.1406,114229.9688,8146.546875,0,1
ruby,miniVite,16743362.83,21044247.79,3008849.558,58353982.3,0,0,0,0,0.008849558,14746.78761,20730.0708,999.7168142,19.14159292,0,1.501501502
ruby,miniVite,3592920.354,4513274.336,637168.1416,12477876.11,0,0,0,0,0.008849558,246.3097345,2172.283186,999.7168142,19.10619469,0,1
ruby,miniVite,21843750,34343750,9187500,93312500,0,0,0,0,0.8125,662834.0313,1669944.688,152306.6563,10860.23438,0,1
ruby,miniVite,1734513.274,2176991.15,283185.8407,6000000,0,0,0,0,0.008849558,3662.955752,4259.849558,999.7168142,19.12389381,0,1
ruby,miniVite,27625000,40937500,10031250,111125000,0,0,0,0,0.84375,1981666.469,2650951.828,80913.10938,5772.109375,0,1
ruby,miniVite,10849557.52,13610619.47,1964601.77,37734513.27,0,0,0,0,0.008849558,3830.221239,7008.088496,999.7168142,19.12389381,0,1
ruby,miniVite,849557.5221,1115044.248,159292.0354,3008849.558,0,0,0,0,0.008849558,117.3982301,2685.80531,999.7168142,19.09734513,0,1.501501502
ruby,miniVite,28625000,41781250,9437500,113343750,0,0,0,0,0.578125,367589.3906,375781.3594,138027.9688,9842.59375,0,1.166
ruby,miniVite,20849557.52,26230088.5,3699115.044,72548672.57,0,0,0,0,0.008849558,13437.84956,23799.84956,999.7168142,19.13274336,0,1
ruby,miniVite,831858.4071,1044247.788,159292.0354,2902654.867,0,0,0,0,0.008849558,269.8849558,2464.274336,999.7168142,19.10619469,0,1
ruby,miniVite,24625000,36625000,10281250,101000000,0,0,0,0,0.78125,870506.8125,1600797.141,128508.7969,9164.1875,0,1.166
ruby,miniVite,7610619.469,9610619.469,1362831.858,26654867.26,0,0,0,0,0.008849558,2735.353982,3667.380531,999.7168142,19.12389381,0,1
