ranks,PAPI_BR_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_TOT_INS,PAPI_L1_LDM,PAPI_L1_STM,PAPI_L2_LDM,PAPI_L2_STM,FP_ARITH:SCALAR_SINGLE,FP_ARITH:SCALAR_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,PAPI_MEM_WCY,rp
0,0.002208632,0.001111041,0.001026648,0.001225251,0.000621254,0.000982855,0,0,0.000537329,0.000640523,0.000994476,1,0.035076795350768464,0.00067336,0.7225685821840326
0,0.002211332,0.001111041,0.00102821,0.001225643,0.001279053,0.000982855,0,0,0.000537582,0.000640072,0.000994796,1,0.035076795350768464,0.000666693,0.7225685821840326
0,0.011969274,0.008091524,0.00772564,0.008586365,0.005956731,0.009773943,0.003504673,0.003252033,0.001183587,0.00508775,0.00791985,1,0.074346202,0.005300212,0.18043082575490735
0,0.002702739,0.002439043,0.00244864,0.002462072,0.001571408,0.002293328,0.000778816,0.000406504,0.001926586,0.002397092,0.002343975,1,2.7674000277144728e-05,0.002113418,0.3207642683137165
0,0.002700039,0.002438497,0.002447078,0.002461876,0.001644496,0.002293328,0.000778816,0.000406504,0.001926789,0.002397374,0.002344646,1,2.7674000277144728e-05,0.002100084,0.42538944031885034
0,0.003207647,0.002858211,0.002865862,0.002888792,0.001644496,0.002675549,0.000778816,0.000406504,0.0022691,0.002800578,0.002742799,1,0.002144735,0.002460098,0.36096269863930547
0,0.003207647,0.002858211,0.002865862,0.002888792,0.002448472,0.002675549,0.000778816,0.000406504,0.002269311,0.002799267,0.002742889,1,0.002151654,0.002486766,0.4126759451864597
0,0.003712554,0.003277379,0.003283084,0.0033161,0.002960094,0.00305777,0.001168224,0.000406504,0.002612431,0.003203594,0.003141645,1,0.004254878,0.002766777,0.3207642683137165
0,0.003709854,0.003277379,0.003283084,0.0033161,0.002156118,0.00305777,0.000778816,0.000406504,0.002610721,0.003203037,0.003145752,1,0.004254878,0.002846781,0.38313148750545256
0,0.004217461,0.003696547,0.003700306,0.00374282,0.002156118,0.003439991,0.001168224,0.000813008,0.00295273,0.003606169,0.003540406,1,0.006378857,0.003193461,0.3207642683137165
0,0.004217461,0.003696,0.003700306,0.003742624,0.002229206,0.003439991,0.001557632,0.000813008,0.002954017,0.003605706,0.003545059,1,0.006378857,0.003193461,0.3207642683137165
0,0.004722368,0.004115168,0.004117528,0.004169147,0.002411928,0.003876816,0.001168224,0.000813008,0.003296238,0.004008769,0.003938611,1,0.008475163,0.003540142,0.2887932944649894
0,0.004722368,0.004114621,0.004115966,0.004169147,0.002411928,0.003822213,0.001168224,0.000406504,0.003295423,0.004008886,0.003940173,1,0.008468244,0.003553475,0.31529569958637543
0,0.004722368,0.004115168,0.004117528,0.004168951,0.002485017,0.003876816,0.001168224,0.000406504,0.003296229,0.004009139,0.003939036,1,0.008468244,0.003513474,0.2887932944649894
0,0.005227276,0.004534882,0.004536313,0.004596652,0.002777372,0.004204434,0.001557632,0.000813008,0.003639131,0.004412164,0.004338141,1,0.011007334,0.003866821,0.2624728607294317
0,0.005232676,0.004535975,0.004537876,0.004597044,0.002667739,0.004204434,0.001168224,0.000813008,0.003637783,0.004411811,0.004336984,1,0.011014252110141953,0.003873488,0.2624728607294317
0,0.029765231595858137,0.029683858923520177,0.029636829299926403,0.029584865877391772,0.031757053,0.030850715299770667,0.033489097,0.034146341,0.018861522924194653,0.029695883987441246,0.028018132,1,0.004296389,0.027727775777697774,0.053446206160056096
0,0.044626247080582666,0.044439441,0.044336484,0.044292582,0.046959509,0.046194168395762805,0.053738317757009345,0.051219512,0.028104616849876363,0.044433348,0.041932523,0,0.01314515,0.041574996,0.032346736
0,0.044631647,0.044439441,0.044339609,0.044292582,0.047178775032889926,0.046194168395762805,0.044392523,0.046747967479674794,0.028098121,0.044433348,0.041926007393743386,1,0.013158987131589583,0.041428324,0.032716215
0,0.052089155292751745,0.052090483,0.051701156502022824,0.051646440614947275,0.055364713,0.053893196461723275,0.056074766355140186,0.057317073,0.032701002,0.051802080283903124,0.048887865,1,0.017393109173930554,0.048435271,0.027936817
0,0.052086455,0.052090483,0.051699594,0.051646440614947275,0.054560737,0.053838593,0.052570093457943924,0.054471545,0.032799845,0.051802080283903124,0.048912353742521814,1,0.017393109173930554,0.048435271,0.032176949159838104
0,0.059395461234187895,0.059195023,0.058904878,0.058804195974243065,0.062527408,0.061373812,0.05529595,0.060569106,0.037290632199155606,0.059170812,0.055714001,1,0.021606475716065887,0.055028868,0.0245809
0,0.05933606,0.059195023,0.058889252,0.058804195974243065,0.062308142,0.061428415419897346,0.063862928,0.057723577,0.037325834,0.059170812,0.055708859,1,0.021606475716065887,0.055208875,0.023765757
0,0.066647766,0.066572814,0.066196107,0.066158054,0.070420991,0.069018237,0.070093458,0.066260163,0.042067379,0.066539544,0.062795014,1,0.026262626262626654,0.061522461,0.022460148
0,0.066807069,0.066572814,0.066238298,0.066158054,0.070274814,0.06907284,0.064641745,0.067073171,0.041953702270150016,0.066539544,0.062795014,1,0.026262626262626654,0.061875808,0.025001590903740014
0,0.074234876,0.073950605,0.073585781,0.073511912,0.077766408,0.07644425,0.066978193,0.075203252,0.046778774,0.073908277,0.069652612,1,0.030469074,0.068989426,0.019411560224257454
0,0.074226776,0.073950605,0.073582656,0.073511912,0.077876042,0.076608059,0.071261682,0.073170732,0.046735556925031424,0.073908277,0.069652612,1,0.030469074,0.068982759,0.019678593
0,0.074248377,0.073950605,0.073587344,0.073511912,0.078826195,0.076608059,0.07165109,0.072357724,0.046684551,0.073908277,0.069652612,1,0.030469074,0.06882942,0.019411560224257454
0,0.074275377,0.073950605,0.073595157,0.073511912,0.078460751,0.076608059,0.073208723,0.072764228,0.04659788,0.073908277,0.069652612,1,0.030469074,0.069056096,0.022614221871326078
0,0.081619483,0.081328396,0.08117391,0.080865771,0.086281245,0.084252484,0.079439252,0.091056911,0.051546989,0.081277009,0.076510209,1,0.035132143,0.075949705,0.017615877
0,0.081697785,0.081328396,0.08117391,0.080865771,0.086500512,0.084361691,0.080218069,0.084146341,0.051393619215766594,0.081277009,0.076510209,1,0.035132143,0.075303012,0.017724804
